r,t,f,y,ProductionByTechnologyAnnual
REGION,AGOHYDLSP00X,AGOEL1,2026.0,85.4645
REGION,AGOHYDLSP00X,AGOEL1,2027.0,89.9559
REGION,AGOHYDLSP00X,AGOEL1,2028.0,96.4151
REGION,AGOHYDLSP00X,AGOEL1,2029.0,103.9049
REGION,AGOHYDLSP00X,AGOEL1,2030.0,103.9049
REGION,AGOHYDLSP00X,AGOEL1,2031.0,111.3947
REGION,AGOHYDLSP00X,AGOEL1,2032.0,117.5692
REGION,AGOHYDLSP00X,AGOEL1,2033.0,123.9659
REGION,AGOHYDLSP00X,AGOEL1,2034.0,131.3502
REGION,AGOHYDLSP00X,AGOEL1,2035.0,138.84
REGION,AGOHYDLSP00X,AGOEL1,2036.0,146.3298
REGION,AGOHYDLSP00X,AGOEL1,2037.0,153.8196
REGION,AGOHYDLSP00X,AGOEL1,2038.0,161.3094
REGION,AGOHYDLSP00X,AGOEL1,2039.0,166.6621
REGION,AGOHYDLSP00X,AGOEL1,2040.0,174.1519
REGION,AGOHYDMGRID1,AGOEL3,2040.0,0.0
REGION,AGOHYDMSP00X,AGOEL1,2015.0,1.0216
REGION,AGOHYDMSP00X,AGOEL1,2016.0,2.9219
REGION,AGOHYDMSP00X,AGOEL1,2019.0,1.1534
REGION,AGOHYDMSP00X,AGOEL1,2020.0,2.9219
REGION,AGOHYDMSP00X,AGOEL1,2021.0,2.9219
REGION,AGOHYDMSP00X,AGOEL1,2022.0,2.9219
REGION,AGOHYDMSP00X,AGOEL1,2023.0,10.4117
REGION,AGOHYDMSP00X,AGOEL1,2024.0,11.7596
REGION,AGOHYDMSP00X,AGOEL1,2025.0,11.7596
REGION,AGOHYDMSP00X,AGOEL1,2026.0,19.2494
REGION,AGOHYDMSP00X,AGOEL1,2027.0,19.2494
REGION,AGOHYDMSP00X,AGOEL1,2028.0,20.2243
REGION,AGOHYDMSP00X,AGOEL1,2029.0,21.2772
REGION,AGOHYDMSP00X,AGOEL1,2030.0,23.9121
REGION,AGOHYDMSP00X,AGOEL1,2031.0,25.1171
REGION,AGOHYDMSP00X,AGOEL1,2032.0,25.1171
REGION,AGOHYDMSP00X,AGOEL1,2033.0,25.1171
REGION,AGOHYDMSP00X,AGOEL1,2034.0,25.1171
REGION,AGOHYDMSP00X,AGOEL1,2035.0,25.5718
REGION,AGOHYDMSP00X,AGOEL1,2036.0,26.3582
REGION,AGOHYDMSP00X,AGOEL1,2037.0,28.3796
REGION,AGOHYDMSP00X,AGOEL1,2038.0,28.3906
REGION,AGOHYDMSP00X,AGOEL1,2039.0,28.3906
REGION,AGOHYDMSP00X,AGOEL1,2040.0,30.7419
REGION,AGOHYDSSP00X,AGOEL1,2015.0,0.2316
REGION,AGOHYDSSP00X,AGOEL1,2016.0,0.2316
REGION,AGOHYDSSP00X,AGOEL1,2020.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2021.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2022.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2023.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2024.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2025.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2026.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2027.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2028.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2029.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2030.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2031.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2032.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2033.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2034.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2035.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2036.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2037.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2038.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2039.0,0.3934
REGION,AGOHYDSSP00X,AGOEL1,2040.0,0.3934
REGION,AGOLFODIP00X,AGOLF3,2015.0,181.7147
REGION,AGOLFODIP00X,AGOLF3,2016.0,177.6227
REGION,AGOLFODIP00X,AGOLF3,2017.0,147.3567
REGION,AGOLFODIP00X,AGOLF3,2018.0,146.6332
REGION,AGOLFODIP00X,AGOLF3,2019.0,157.1737
REGION,AGOLFODIP00X,AGOLF3,2020.0,145.2159
REGION,AGOLFODIP00X,AGOLF3,2021.0,160.8577
REGION,AGOLFODIP00X,AGOLF3,2022.0,174.5946
REGION,AGOLFODIP00X,AGOLF3,2023.0,188.2844
REGION,AGOLFODIP00X,AGOLF3,2024.0,201.925
REGION,AGOLFODIP00X,AGOLF3,2025.0,215.5144
REGION,AGOLFODIP00X,AGOLF3,2026.0,218.8402
REGION,AGOLFODIP00X,AGOLF3,2027.0,222.1121
REGION,AGOLFODIP00X,AGOLF3,2028.0,225.3292
REGION,AGOLFODIP00X,AGOLF3,2029.0,228.4914
REGION,AGOLFODIP00X,AGOLF3,2030.0,231.5986
REGION,AGOLFODIP00X,AGOLF3,2031.0,231.9847
REGION,AGOLFODIP00X,AGOLF3,2032.0,232.3157
REGION,AGOLFODIP00X,AGOLF3,2033.0,232.5918
REGION,AGOLFODIP00X,AGOLF3,2034.0,232.8141
REGION,AGOLFODIP00X,AGOLF3,2035.0,232.9844
REGION,AGOLFODIP00X,AGOLF3,2036.0,235.2914
REGION,AGOLFODIP00X,AGOLF3,2037.0,237.5485
REGION,AGOLFODIP00X,AGOLF3,2038.0,239.7559
REGION,AGOLFODIP00X,AGOLF3,2039.0,241.9134
REGION,AGOLFODIP00X,AGOLF3,2040.0,244.0206
REGION,AGOLFOEMP00X,AGOLFE,2015.0,37.3447
REGION,AGOLFOEMP00X,AGOLFE,2016.0,36.741
REGION,AGOLFOEMP00X,AGOLFE,2017.0,42.8513
REGION,AGOLFOEMP00X,AGOLFE,2018.0,31.9922
REGION,AGOLFOEMP00X,AGOLFE,2019.0,31.9922
REGION,AGOLFOEMP00X,AGOLFE,2020.0,32.351
REGION,AGOLFOEMP00X,AGOLFE,2021.0,31.5422
REGION,AGOLFOEMP00X,AGOLFE,2022.0,30.7335
REGION,AGOLFOEMP00X,AGOLFE,2023.0,29.9247
REGION,AGOLFOEMP00X,AGOLFE,2024.0,29.1159
REGION,AGOLFOEMP00X,AGOLFE,2025.0,28.3071
REGION,AGOLFOEMP00X,AGOLFE,2026.0,27.4984
REGION,AGOLFOEMP00X,AGOLFE,2027.0,26.6896
REGION,AGOLFOEMP00X,AGOLFE,2028.0,25.8808
REGION,AGOLFOEMP00X,AGOLFE,2029.0,25.072
REGION,AGOLFOEMP00X,AGOLFE,2030.0,23.9942
REGION,AGOLFOEMP00X,AGOLFE,2031.0,23.3943
REGION,AGOLFOEMP00X,AGOLFE,2032.0,22.7945
REGION,AGOLFOEMP00X,AGOLFE,2033.0,22.1946
REGION,AGOLFOEMP00X,AGOLFE,2034.0,21.5948
REGION,AGOLFOEMP00X,AGOLFE,2035.0,20.9949
REGION,AGOLFOEMP00X,AGOLFE,2036.0,20.3951
REGION,AGOLFOEMP00X,AGOLFE,2037.0,19.7952
REGION,AGOLFOEMP00X,AGOLFE,2038.0,19.1953
REGION,AGOLFOEMP00X,AGOLFE,2039.0,18.804
REGION,AGOLFOEMP00X,AGOLFE,2040.0,17.9956
REGION,AGOLFOIMP00X,AGOLFO,2015.0,133.1286
REGION,AGOLFOIMP00X,AGOLFO,2016.0,130.8052
REGION,AGOLFOIMP00X,AGOLFO,2017.0,77.8909
REGION,AGOLFOIMP00X,AGOLFO,2018.0,66.1673
REGION,AGOLFOIMP00X,AGOLFO,2019.0,77.2706
REGION,AGOLFOIMP00X,AGOLFO,2040.0,0.0
REGION,AGOLFOMGRID1,AGOEL3,2040.0,0.0
REGION,AGOLFORCP00X,AGOEL3E,2016.0,0.0134
REGION,AGOLFORCP00X,AGOEL3E,2017.0,0.013
REGION,AGOLFORCP00X,AGOEL3E,2018.0,0.0141
REGION,AGOLFORCP00X,AGOEL3E,2019.0,0.0154
REGION,AGOLFORCP00X,AGOEL3E,2020.0,0.0177
REGION,AGOLFORCP00X,AGOEL3E,2022.0,0.017
REGION,AGOLFORCP00X,AGOEL3E,2023.0,0.017
REGION,AGOLFORCP00X,AGOEL3E,2024.0,0.017
REGION,AGOLFORCP00X,AGOEL3E,2025.0,0.017
REGION,AGOLFORCP00X,AGOEL3E,2026.0,0.004
REGION,AGOLFORCP00X,AGOEL3E,2027.0,0.004
REGION,AGOLFORCP00X,AGOEL3E,2040.0,0.0
REGION,AGOLFORCP01N,AGOEL1,2040.0,0.0
REGION,AGOLFORCP01O,AGOEL1,2015.0,12.7238
REGION,AGOLFORCP01O,AGOEL1,2016.0,13.6024
REGION,AGOLFORCP01O,AGOEL1,2017.0,4.0732
REGION,AGOLFORCP01O,AGOEL1,2018.0,4.0732
REGION,AGOLFORCP01O,AGOEL1,2019.0,4.0732
REGION,AGOLFORCP01O,AGOEL1,2020.0,4.0732
REGION,AGOLFORCP01O,AGOEL1,2021.0,3.8695
REGION,AGOLFORCP01O,AGOEL1,2022.0,3.6659
REGION,AGOLFORCP01O,AGOEL1,2023.0,3.4622
REGION,AGOLFORCP01O,AGOEL1,2024.0,3.2586
REGION,AGOLFORCP01O,AGOEL1,2025.0,3.0549
REGION,AGOLFORCP01O,AGOEL1,2026.0,2.8512
REGION,AGOLFORCP01O,AGOEL1,2027.0,2.6476
REGION,AGOLFORCP01O,AGOEL1,2028.0,2.4439
REGION,AGOLFORCP01O,AGOEL1,2029.0,2.2403
REGION,AGOLFORCP01O,AGOEL1,2030.0,2.0366
REGION,AGOLFORCP01O,AGOEL1,2031.0,1.8329
REGION,AGOLFORCP01O,AGOEL1,2032.0,1.6293
REGION,AGOLFORCP01O,AGOEL1,2033.0,1.4256
REGION,AGOLFORCP01O,AGOEL1,2034.0,1.222
REGION,AGOLFORCP01O,AGOEL1,2035.0,1.0183
REGION,AGOLFORCP01O,AGOEL1,2036.0,0.8146
REGION,AGOLFORCP01O,AGOEL1,2037.0,0.611
REGION,AGOLFORCP01O,AGOEL1,2038.0,0.4073
REGION,AGOLFORCP01O,AGOEL1,2039.0,0.2037
REGION,AGOLFORCP01O,AGOEL1,2040.0,0.0
REGION,AGOLFOSALON1,AGOEL3U,2040.0,0.0
REGION,AGOLNGEXP00X,AGODLG,2015.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2016.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2017.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2018.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2019.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2020.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2021.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2022.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2023.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2024.0,230.0063
REGION,AGOLNGEXP00X,AGODLG,2025.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2026.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2027.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2028.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2029.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2030.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2031.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2032.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2033.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2034.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2035.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2036.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2037.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2038.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2039.0,195.5
REGION,AGOLNGEXP00X,AGODLG,2040.0,195.5
REGION,AGOLNGIMP00X,AGOGAS,2040.0,0.0
REGION,AGONGACCC01N,AGOEL1,2040.0,0.0
REGION,AGONGACCP01N,AGOEL1,2021.0,1.3515
REGION,AGONGACCP01N,AGOEL1,2022.0,13.8005
REGION,AGONGACCP01N,AGOEL1,2023.0,9.5263
REGION,AGONGACCP01N,AGOEL1,2025.0,5.0586
REGION,AGONGACCP01N,AGOEL1,2026.0,7.1862
REGION,AGONGACCP01N,AGOEL1,2027.0,8.3373
REGION,AGONGACCP01N,AGOEL1,2028.0,8.3373
REGION,AGONGACCP01N,AGOEL1,2029.0,8.3214
REGION,AGONGACCP01N,AGOEL1,2030.0,8.3373
REGION,AGONGACCP01N,AGOEL1,2031.0,3.2808
REGION,AGONGACCP01N,AGOEL1,2032.0,1.1055
REGION,AGONGACCP01N,AGOEL1,2033.0,0.3103
REGION,AGONGACCP01N,AGOEL1,2034.0,0.0324
REGION,AGONGACCP01N,AGOEL1,2040.0,0.0
REGION,AGONGACCP01O,AGOEL1,2040.0,0.0
REGION,AGONGADIP00X,AGOGA3,2015.0,26.334
REGION,AGONGADIP00X,AGOGA3,2016.0,24.6537
REGION,AGONGADIP00X,AGOGA3,2017.0,13.9774
REGION,AGONGADIP00X,AGOGA3,2018.0,13.561
REGION,AGONGADIP00X,AGOGA3,2019.0,14.1218
REGION,AGONGADIP00X,AGOGA3,2020.0,14.7058
REGION,AGONGADIP00X,AGOGA3,2021.0,15.314
REGION,AGONGADIP00X,AGOGA3,2022.0,15.9473
REGION,AGONGADIP00X,AGOGA3,2023.0,16.6068
REGION,AGONGADIP00X,AGOGA3,2024.0,17.2935
REGION,AGONGADIP00X,AGOGA3,2025.0,18.0087
REGION,AGONGADIP00X,AGOGA3,2026.0,18.7534
REGION,AGONGADIP00X,AGOGA3,2027.0,19.529
REGION,AGONGADIP00X,AGOGA3,2028.0,20.3366
REGION,AGONGADIP00X,AGOGA3,2029.0,21.1776
REGION,AGONGADIP00X,AGOGA3,2030.0,22.0533
REGION,AGONGADIP00X,AGOGA3,2031.0,22.9653
REGION,AGONGADIP00X,AGOGA3,2032.0,23.915
REGION,AGONGADIP00X,AGOGA3,2033.0,24.904
REGION,AGONGADIP00X,AGOGA3,2034.0,25.9339
REGION,AGONGADIP00X,AGOGA3,2035.0,27.0064
REGION,AGONGADIP00X,AGOGA3,2036.0,28.1232
REGION,AGONGADIP00X,AGOGA3,2037.0,29.2862
REGION,AGONGADIP00X,AGOGA3,2038.0,30.4973
REGION,AGONGADIP00X,AGOGA3,2039.0,31.7585
REGION,AGONGADIP00X,AGOGA3,2040.0,33.0719
REGION,AGONGAGCP01N,AGOEL1,2040.0,0.0
REGION,AGONGAGCP01O,AGOEL1,2015.0,2.1471
REGION,AGONGAGCP01O,AGOEL1,2016.0,2.1471
REGION,AGONGAGCP01O,AGOEL1,2017.0,0.4294
REGION,AGONGAGCP01O,AGOEL1,2018.0,0.4294
REGION,AGONGAGCP01O,AGOEL1,2019.0,0.4294
REGION,AGONGAGCP01O,AGOEL1,2020.0,0.4294
REGION,AGONGAGCP01O,AGOEL1,2021.0,0.408
REGION,AGONGAGCP01O,AGOEL1,2022.0,0.3865
REGION,AGONGAGCP01O,AGOEL1,2023.0,0.365
REGION,AGONGAGCP01O,AGOEL1,2024.0,0.3435
REGION,AGONGAGCP01O,AGOEL1,2025.0,0.3221
REGION,AGONGAGCP01O,AGOEL1,2026.0,0.3006
REGION,AGONGAGCP01O,AGOEL1,2027.0,0.2791
REGION,AGONGAGCP01O,AGOEL1,2028.0,0.2577
REGION,AGONGAGCP01O,AGOEL1,2029.0,0.2362
REGION,AGONGAGCP01O,AGOEL1,2030.0,0.2147
REGION,AGONGAGCP01O,AGOEL1,2031.0,0.1932
REGION,AGONGAGCP01O,AGOEL1,2032.0,0.1718
REGION,AGONGAGCP01O,AGOEL1,2033.0,0.1503
REGION,AGONGAGCP01O,AGOEL1,2034.0,0.1288
REGION,AGONGAGCP01O,AGOEL1,2035.0,0.1074
REGION,AGONGAGCP01O,AGOEL1,2036.0,0.0859
REGION,AGONGAGCP01O,AGOEL1,2037.0,0.0644
REGION,AGONGAGCP01O,AGOEL1,2038.0,0.0429
REGION,AGONGAGCP01O,AGOEL1,2039.0,0.0215
REGION,AGONGAGCP01O,AGOEL1,2040.0,0.0
REGION,AGONGAPRP00X,AGOGAS,2015.0,302.58
REGION,AGONGAPRP00X,AGOGAS,2016.0,300.8996
REGION,AGONGAPRP00X,AGOGAS,2017.0,285.7031
REGION,AGONGAPRP00X,AGOGAS,2018.0,285.2867
REGION,AGONGAPRP00X,AGOGAS,2019.0,285.8475
REGION,AGONGAPRP00X,AGOGAS,2020.0,286.4315
REGION,AGONGAPRP00X,AGOGAS,2021.0,289.3094
REGION,AGONGAPRP00X,AGOGAS,2022.0,311.2721
REGION,AGONGAPRP00X,AGOGAS,2023.0,304.5031
REGION,AGONGAPRP00X,AGOGAS,2024.0,288.7932
REGION,AGONGAPRP00X,AGOGAS,2025.0,257.5034
REGION,AGONGAPRP00X,AGOGAS,2026.0,261.8076
REGION,AGONGAPRP00X,AGOGAS,2027.0,264.4668
REGION,AGONGAPRP00X,AGOGAS,2028.0,265.1937
REGION,AGONGAPRP00X,AGOGAS,2029.0,265.9271
REGION,AGONGAPRP00X,AGOGAS,2030.0,266.7494
REGION,AGONGAPRP00X,AGOGAS,2031.0,259.0251
REGION,AGONGAPRP00X,AGOGAS,2032.0,256.2345
REGION,AGONGAPRP00X,AGOGAS,2033.0,255.8228
REGION,AGONGAPRP00X,AGOGAS,2034.0,256.3275
REGION,AGONGAPRP00X,AGOGAS,2035.0,257.2889
REGION,AGONGAPRP00X,AGOGAS,2036.0,258.3492
REGION,AGONGAPRP00X,AGOGAS,2037.0,259.4557
REGION,AGONGAPRP00X,AGOGAS,2038.0,260.6103
REGION,AGONGAPRP00X,AGOGAS,2039.0,261.815
REGION,AGONGAPRP00X,AGOGAS,2040.0,263.0719
REGION,AGOSOLARP00X,AGOSOL,2015.0,0.0652
REGION,AGOSOLARP00X,AGOSOL,2016.0,0.0652
REGION,AGOSOLARP00X,AGOSOL,2017.0,0.0652
REGION,AGOSOLARP00X,AGOSOL,2018.0,0.0652
REGION,AGOSOLARP00X,AGOSOL,2019.0,0.0652
REGION,AGOSOLARP00X,AGOSOL,2020.0,0.0622
REGION,AGOSOLARP00X,AGOSOL,2021.0,0.0592
REGION,AGOSOLARP00X,AGOSOL,2022.0,0.0562
REGION,AGOSOLARP00X,AGOSOL,2023.0,0.0532
REGION,AGOSOLARP00X,AGOSOL,2024.0,0.0502
REGION,AGOSOLARP00X,AGOSOL,2025.0,0.0471
REGION,AGOSOLARP00X,AGOSOL,2026.0,0.0441
REGION,AGOSOLARP00X,AGOSOL,2027.0,0.0411
REGION,AGOSOLARP00X,AGOSOL,2028.0,0.0381
REGION,AGOSOLARP00X,AGOSOL,2029.0,0.0351
REGION,AGOSOLARP00X,AGOSOL,2030.0,2.5399
REGION,AGOSOLARP00X,AGOSOL,2031.0,5.2524
REGION,AGOSOLARP00X,AGOSOL,2032.0,8.0363
REGION,AGOSOLARP00X,AGOSOL,2033.0,10.8914
REGION,AGOSOLARP00X,AGOSOL,2034.0,12.1637
REGION,AGOSOLARP00X,AGOSOL,2035.0,12.7885
REGION,AGOSOLARP00X,AGOSOL,2036.0,13.4364
REGION,AGOSOLARP00X,AGOSOL,2037.0,14.0978
REGION,AGOSOLARP00X,AGOSOL,2038.0,14.7726
REGION,AGOSOLARP00X,AGOSOL,2039.0,15.4609
REGION,AGOSOLARP00X,AGOSOL,2040.0,16.1629
REGION,AGOSOLCNP01X,AGOEL1,2040.0,0.0
REGION,AGOSOLCSP01X,AGOEL1,2040.0,0.0
REGION,AGOSOLMGRID1,AGOEL3,2040.0,0.0
REGION,AGOSOLPRP00X,AGOEL3E,2015.0,0.0652
REGION,AGOSOLPRP00X,AGOEL3E,2016.0,0.0652
REGION,AGOSOLPRP00X,AGOEL3E,2017.0,0.0652
REGION,AGOSOLPRP00X,AGOEL3E,2018.0,0.0652
REGION,AGOSOLPRP00X,AGOEL3E,2019.0,0.0652
REGION,AGOSOLPRP00X,AGOEL3E,2020.0,0.0622
REGION,AGOSOLPRP00X,AGOEL3E,2021.0,0.0592
REGION,AGOSOLPRP00X,AGOEL3E,2022.0,0.0562
REGION,AGOSOLPRP00X,AGOEL3E,2023.0,0.0532
REGION,AGOSOLPRP00X,AGOEL3E,2024.0,0.0502
REGION,AGOSOLPRP00X,AGOEL3E,2025.0,0.0471
REGION,AGOSOLPRP00X,AGOEL3E,2026.0,0.0441
REGION,AGOSOLPRP00X,AGOEL3E,2027.0,0.0411
REGION,AGOSOLPRP00X,AGOEL3E,2028.0,0.0381
REGION,AGOSOLPRP00X,AGOEL3E,2029.0,0.0351
REGION,AGOSOLPRP00X,AGOEL3E,2030.0,2.5399
REGION,AGOSOLPRP00X,AGOEL3E,2031.0,5.2524
REGION,AGOSOLPRP00X,AGOEL3E,2032.0,8.0363
REGION,AGOSOLPRP00X,AGOEL3E,2033.0,10.8914
REGION,AGOSOLPRP00X,AGOEL3E,2034.0,12.1637
REGION,AGOSOLPRP00X,AGOEL3E,2035.0,12.7885
REGION,AGOSOLPRP00X,AGOEL3E,2036.0,13.4364
REGION,AGOSOLPRP00X,AGOEL3E,2037.0,14.0978
REGION,AGOSOLPRP00X,AGOEL3E,2038.0,14.7726
REGION,AGOSOLPRP00X,AGOEL3E,2039.0,15.4609
REGION,AGOSOLPRP00X,AGOEL3E,2040.0,16.1629
REGION,AGOSOLPRSAL1,AGOEL3U,2040.0,0.0
REGION,AGOSOLPRSAL2,AGOEL3U,2040.0,0.0
REGION,AGOSOLPRSAL3,AGOEL3U,2040.0,0.0
REGION,AGOSOLPRSAL4,AGOEL3U,2040.0,0.0
REGION,AGOSOLPRSAL5,AGOEL3U,2040.0,0.0
REGION,AGOSOLPSP00X,AGOEL3E,2040.0,0.0
REGION,AGOSOLPUP00X,AGOEL1,2040.0,0.0
REGION,AGOURNIMP00X,AGOURN,2040.0,0.0
REGION,AGOURNPRP00X,AGOURN,2040.0,0.0
REGION,AGOURNPWP01N,AGOEL1,2040.0,0.0
REGION,AGOURNPWP01O,AGOEL1,2040.0,0.0
REGION,AGOWINMGRID1,AGOEL3,2040.0,0.0
REGION,AGOWINOFP00X,AGOEL1,2040.0,0.0
REGION,AGOWINONP00X,AGOEL1,2040.0,0.0
REGION,AGOWINPRP00X,AGOWIN,2040.0,0.0
REGION,BDIBACKSTOP,BDIEL1,2040.0,0.0
REGION,BDIBIOCHC01N,BDIEL1,2040.0,0.0
REGION,BDIBIOCHP01N,BDIEL1,2040.0,0.0
REGION,BDIBIOCHP01O,BDIEL1,2040.0,0.0
REGION,BDIBIODIP00X,BDIFW3,2015.0,40.9051
REGION,BDIBIODIP00X,BDIFW3,2016.0,40.6973
REGION,BDIBIODIP00X,BDIFW3,2017.0,40.703
REGION,BDIBIODIP00X,BDIFW3,2018.0,40.663
REGION,BDIBIODIP00X,BDIFW3,2019.0,44.853
REGION,BDIBIODIP00X,BDIFW3,2020.0,43.4898
REGION,BDIBIODIP00X,BDIFW3,2021.0,46.914
REGION,BDIBIODIP00X,BDIFW3,2022.0,50.577
REGION,BDIBIODIP00X,BDIFW3,2023.0,54.4909
REGION,BDIBIODIP00X,BDIFW3,2024.0,58.6687
REGION,BDIBIODIP00X,BDIFW3,2025.0,64.2228
REGION,BDIBIODIP00X,BDIFW3,2026.0,70.2431
REGION,BDIBIODIP00X,BDIFW3,2027.0,76.7622
REGION,BDIBIODIP00X,BDIFW3,2028.0,83.8184
REGION,BDIBIODIP00X,BDIFW3,2029.0,91.4552
REGION,BDIBIODIP00X,BDIFW3,2030.0,99.8335
REGION,BDIBIODIP00X,BDIFW3,2031.0,108.9009
REGION,BDIBIODIP00X,BDIFW3,2032.0,118.7017
REGION,BDIBIODIP00X,BDIFW3,2033.0,129.2814
REGION,BDIBIODIP00X,BDIFW3,2034.0,140.6843
REGION,BDIBIODIP00X,BDIFW3,2035.0,152.9954
REGION,BDIBIODIP00X,BDIFW3,2036.0,166.2304
REGION,BDIBIODIP00X,BDIFW3,2037.0,180.4405
REGION,BDIBIODIP00X,BDIFW3,2038.0,195.6731
REGION,BDIBIODIP00X,BDIFW3,2039.0,211.9738
REGION,BDIBIODIP00X,BDIFW3,2040.0,229.6324
REGION,BDIBIOEMP00X,BDIFWE,2015.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2016.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2017.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2018.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2019.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2020.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2021.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2022.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2023.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2024.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2025.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2026.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2027.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2028.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2029.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2030.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2031.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2032.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2033.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2034.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2035.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2036.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2037.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2038.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2039.0,0.009
REGION,BDIBIOEMP00X,BDIFWE,2040.0,0.009
REGION,BDIBIOIMP00X,BDIBIO,2040.0,0.0
REGION,BDIBIOPRP00X,BDIBIO,2015.0,43.0671
REGION,BDIBIOPRP00X,BDIBIO,2016.0,42.8484
REGION,BDIBIOPRP00X,BDIBIO,2017.0,42.8544
REGION,BDIBIOPRP00X,BDIBIO,2018.0,42.8122
REGION,BDIBIOPRP00X,BDIBIO,2019.0,47.2228
REGION,BDIBIOPRP00X,BDIBIO,2020.0,45.7878
REGION,BDIBIOPRP00X,BDIBIO,2021.0,49.3922
REGION,BDIBIOPRP00X,BDIBIO,2022.0,53.248
REGION,BDIBIOPRP00X,BDIBIO,2023.0,57.368
REGION,BDIBIOPRP00X,BDIBIO,2024.0,61.7656
REGION,BDIBIOPRP00X,BDIBIO,2025.0,67.612
REGION,BDIBIOPRP00X,BDIBIO,2026.0,73.9492
REGION,BDIBIOPRP00X,BDIBIO,2027.0,80.8114
REGION,BDIBIOPRP00X,BDIBIO,2028.0,88.239
REGION,BDIBIOPRP00X,BDIBIO,2029.0,96.2777
REGION,BDIBIOPRP00X,BDIBIO,2030.0,105.097
REGION,BDIBIOPRP00X,BDIBIO,2031.0,114.6416
REGION,BDIBIOPRP00X,BDIBIO,2032.0,124.9582
REGION,BDIBIOPRP00X,BDIBIO,2033.0,136.0948
REGION,BDIBIOPRP00X,BDIBIO,2034.0,148.0978
REGION,BDIBIOPRP00X,BDIBIO,2035.0,161.0568
REGION,BDIBIOPRP00X,BDIBIO,2036.0,174.9884
REGION,BDIBIOPRP00X,BDIBIO,2037.0,189.9465
