r,t,y,AnnualFixedOperatingCost
REGION,SWZLFORCP01O,2040,0.0
REGION,SWZLFOSALON1,2040,0.0
REGION,SWZLNGEXP00X,2040,0.0
REGION,SWZLNGIMP00X,2040,0.0
REGION,SWZNGACCC01N,2040,0.0
REGION,SWZNGACCP01N,2040,0.0
REGION,SWZNGACCP01O,2040,0.0
REGION,SWZNGADIP00X,2040,0.0
REGION,SWZNGAGCP01N,2040,0.0
REGION,SWZNGAGCP01O,2040,0.0
REGION,SWZNGAPRP00X,2040,0.0
REGION,SWZNGGCP01N,2040,0.0
REGION,SWZNGGCP01O,2040,0.0
REGION,SWZSOLARP00X,2040,0.0
REGION,SWZSOLCNP01X,2040,0.0
REGION,SWZSOLCSP01X,2040,0.0
REGION,SWZSOLMGRID1,2040,0.0
REGION,SWZSOLPRP00X,2029,8.563307996532519
REGION,SWZSOLPRP00X,2030,16.863876726177395
REGION,SWZSOLPRP00X,2031,25.673367208898355
REGION,SWZSOLPRP00X,2032,35.01404904902367
REGION,SWZSOLPRP00X,2033,44.906694135020246
REGION,SWZSOLPRP00X,2034,55.364526863569964
REGION,SWZSOLPRP00X,2035,60.07939533407843
REGION,SWZSOLPRP00X,2036,63.77439259249437
REGION,SWZSOLPRP00X,2037,67.56713622478631
REGION,SWZSOLPRP00X,2038,71.45411771180787
REGION,SWZSOLPRP00X,2039,81.97032682884347
REGION,SWZSOLPRP00X,2040,86.50929571987588
REGION,SWZSOLPRSAL1,2040,0.0
REGION,SWZSOLPRSAL2,2040,0.0
REGION,SWZSOLPRSAL3,2040,0.0
REGION,SWZSOLPRSAL4,2040,0.0
REGION,SWZSOLPRSAL5,2040,0.0
REGION,SWZSOLPSP00X,2040,0.0
REGION,SWZSOLPUP00X,2040,0.0
REGION,SWZURNIMP00X,2040,0.0
REGION,SWZURNPRP00X,2040,0.0
REGION,SWZURNPWP01N,2040,0.0
REGION,SWZURNPWP01O,2040,0.0
REGION,SWZWINMGRID1,2040,0.0
REGION,SWZWINOFP00X,2040,0.0
REGION,SWZWINONP00X,2040,0.0
REGION,SWZWINPRP00X,2040,0.0
REGION,TCDBACKSTOP,2040,0.0
REGION,TCDBIOCHC01N,2040,0.0
REGION,TCDBIOCHP01N,2040,0.0
REGION,TCDBIOCHP01O,2040,0.0
REGION,TCDBIODIP00X,2040,0.0
REGION,TCDBIOIMP00X,2040,0.0
REGION,TCDBIOPRP00X,2040,0.0
REGION,TCDCO1DIP00X,2040,0.0
REGION,TCDCO1EXP00X,2040,0.0
REGION,TCDCO1IMP00X,2040,0.0
REGION,TCDCO1PRP00X,2040,0.0
REGION,TCDCO1R1P00X,2040,0.0
REGION,TCDCO1R2P00X,2040,0.0
REGION,TCDCO1RCP00X,2040,0.0
REGION,TCDCOADIP00X,2040,0.0
REGION,TCDCOAIMP00X,2040,0.0
REGION,TCDCOAPRP00X,2040,0.0
REGION,TCDCOASCC01N,2040,0.0
REGION,TCDCOASCP01N,2040,0.0
REGION,TCDCOASCP01O,2040,0.0
REGION,TCDEL1TRP00X,2040,0.0
REGION,TCDEL2DIP00X,2040,0.0
REGION,TCDEL3DIP00X,2040,0.0
REGION,TCDEL4DIP00X,2040,0.0
REGION,TCDGEOCVP01N,2040,0.0
REGION,TCDGEOCVP01O,2040,0.0
REGION,TCDHFODIP00X,2040,0.0
REGION,TCDHFOGCP01N,2040,0.0
REGION,TCDHFOGCP01O,2015,7.821
REGION,TCDHFOGCP01O,2016,7.821
REGION,TCDHFOGCP01O,2017,7.821
REGION,TCDHFOGCP01O,2018,7.821
REGION,TCDHFOGCP01O,2019,7.821
REGION,TCDHFOGCP01O,2020,7.821
REGION,TCDHFOGCP01O,2021,7.42995
REGION,TCDHFOGCP01O,2022,7.0389
REGION,TCDHFOGCP01O,2023,6.64785
REGION,TCDHFOGCP01O,2024,6.2568
REGION,TCDHFOGCP01O,2025,5.86575
REGION,TCDHFOGCP01O,2026,5.4747
REGION,TCDHFOGCP01O,2027,5.0836500000000004
REGION,TCDHFOGCP01O,2028,4.6926
REGION,TCDHFOGCP01O,2029,4.30155
REGION,TCDHFOGCP01O,2030,3.9105
REGION,TCDHFOGCP01O,2031,3.51945
REGION,TCDHFOGCP01O,2032,3.1284
REGION,TCDHFOGCP01O,2033,2.73735
REGION,TCDHFOGCP01O,2034,2.3463
REGION,TCDHFOGCP01O,2035,1.95525
REGION,TCDHFOGCP01O,2036,1.5642
REGION,TCDHFOGCP01O,2037,1.17315
REGION,TCDHFOGCP01O,2038,0.782099999999999
REGION,TCDHFOGCP01O,2039,0.39105
REGION,TCDHFOGCP01O,2040,0.0
REGION,TCDHFOIMP00X,2040,0.0
REGION,TCDHYDLSP00X,2040,0.0
REGION,TCDHYDMGRID1,2040,0.0
REGION,TCDHYDMSP00X,2040,0.0
REGION,TCDHYDSSP00X,2040,0.0
REGION,TCDLFODIP00X,2040,0.0
REGION,TCDLFOIMP00X,2040,0.0
REGION,TCDLFOMGRID1,2040,0.0
REGION,TCDLFORCP00X,2016,0.007941235298027089
REGION,TCDLFORCP00X,2017,0.007941235298027089
REGION,TCDLFORCP00X,2018,0.05542517915273846
REGION,TCDLFORCP00X,2019,0.05542517915273846
REGION,TCDLFORCP00X,2020,0.05542517915273846
REGION,TCDLFORCP00X,2021,0.05542517915273846
REGION,TCDLFORCP00X,2022,0.05542517915273846
REGION,TCDLFORCP00X,2023,0.05542517915273846
REGION,TCDLFORCP00X,2024,0.05542517915273846
REGION,TCDLFORCP00X,2025,0.05542517915273846
REGION,TCDLFORCP00X,2026,0.04748394385471137
REGION,TCDLFORCP00X,2027,0.04748394385471137
REGION,TCDLFORCP00X,2040,0.0
REGION,TCDLFORCP01N,2040,0.0
REGION,TCDLFORCP01O,2015,1.381625
REGION,TCDLFORCP01O,2016,1.381625
REGION,TCDLFORCP01O,2017,1.381625
REGION,TCDLFORCP01O,2018,1.381625
REGION,TCDLFORCP01O,2019,1.381625
REGION,TCDLFORCP01O,2020,1.381625
REGION,TCDLFORCP01O,2021,1.3125437500000001
REGION,TCDLFORCP01O,2022,1.2434625
REGION,TCDLFORCP01O,2023,1.17438125
REGION,TCDLFORCP01O,2024,1.1053
REGION,TCDLFORCP01O,2025,1.03621875
REGION,TCDLFORCP01O,2026,0.9671375
REGION,TCDLFORCP01O,2027,0.89805625
REGION,TCDLFORCP01O,2028,0.828975
REGION,TCDLFORCP01O,2029,0.75989375
REGION,TCDLFORCP01O,2030,0.6908125
REGION,TCDLFORCP01O,2031,0.62173125
REGION,TCDLFORCP01O,2032,0.55265
REGION,TCDLFORCP01O,2033,0.48356875
REGION,TCDLFORCP01O,2034,0.4144875
REGION,TCDLFORCP01O,2035,0.34540625
REGION,TCDLFORCP01O,2036,0.276325
REGION,TCDLFORCP01O,2037,0.20724375
REGION,TCDLFORCP01O,2038,0.1381625
REGION,TCDLFORCP01O,2039,0.0690812500000001
REGION,TCDLFORCP01O,2040,0.0
REGION,TCDLFOSALON1,2040,0.0
REGION,TCDLNGEXP00X,2040,0.0
REGION,TCDLNGIMP00X,2040,0.0
REGION,TCDNGACCC01N,2040,0.0
REGION,TCDNGACCP01N,2040,0.0
REGION,TCDNGACCP01O,2040,0.0
REGION,TCDNGADIP00X,2040,0.0
REGION,TCDNGAGCP01N,2040,0.0
REGION,TCDNGAGCP01O,2040,0.0
REGION,TCDNGAPRP00X,2040,0.0
REGION,TCDSOLARP00X,2040,0.0
REGION,TCDSOLCNP01X,2040,0.0
REGION,TCDSOLCSP01X,2040,0.0
REGION,TCDSOLMGRID1,2040,0.0
REGION,TCDSOLPRP00X,2040,0.0
REGION,TCDSOLPRSAL1,2040,0.0
REGION,TCDSOLPRSAL2,2040,0.0
REGION,TCDSOLPRSAL3,2040,0.0
REGION,TCDSOLPRSAL4,2040,0.0
REGION,TCDSOLPRSAL5,2040,0.0
REGION,TCDSOLPSP00X,2040,0.0
REGION,TCDSOLPUP00X,2019,0.96
REGION,TCDSOLPUP00X,2020,0.96
REGION,TCDSOLPUP00X,2021,1.727245899868055
REGION,TCDSOLPUP00X,2022,2.477012550306831
REGION,TCDSOLPUP00X,2023,2.9813849514676005
REGION,TCDSOLPUP00X,2024,4.441381938655498
REGION,TCDSOLPUP00X,2025,14.348019013932984
REGION,TCDSOLPUP00X,2026,25.62325363120313
REGION,TCDSOLPUP00X,2027,36.698488248473275
REGION,TCDSOLPUP00X,2028,45.25030958128418
REGION,TCDSOLPUP00X,2029,53.68083874199865
REGION,TCDSOLPUP00X,2030,62.230490316139175
REGION,TCDSOLPUP00X,2031,62.49506333350445
REGION,TCDSOLPUP00X,2032,68.56298229524262
REGION,TCDSOLPUP00X,2033,68.84905576872774
REGION,TCDSOLPUP00X,2034,69.14429458227345
REGION,TCDSOLPUP00X,2035,69.46472800331041
REGION,TCDSOLPUP00X,2036,69.79472978930463
REGION,TCDSOLPUP00X,2037,70.1348160026652
REGION,TCDSOLPUP00X,2038,82.25629560261235
REGION,TCDSOLPUP00X,2039,95.86726702453485
REGION,TCDSOLPUP00X,2040,101.3002881660746
REGION,TCDURNIMP00X,2040,0.0
REGION,TCDURNPRP00X,2040,0.0
REGION,TCDURNPWP01N,2040,0.0
REGION,TCDURNPWP01O,2040,0.0
REGION,TCDWINMGRID1,2040,0.0
REGION,TCDWINOFP00X,2040,0.0
REGION,TCDWINONP00X,2016,0.048
REGION,TCDWINONP00X,2017,0.048
REGION,TCDWINONP00X,2018,0.048
REGION,TCDWINONP00X,2019,0.048
REGION,TCDWINONP00X,2020,0.048
REGION,TCDWINONP00X,2021,0.048
REGION,TCDWINONP00X,2022,0.048
REGION,TCDWINONP00X,2023,0.048
REGION,TCDWINONP00X,2024,0.048
REGION,TCDWINONP00X,2025,0.048
REGION,TCDWINONP00X,2026,0.048
REGION,TCDWINONP00X,2027,0.048
REGION,TCDWINONP00X,2028,0.048
REGION,TCDWINONP00X,2029,0.048
REGION,TCDWINONP00X,2030,0.048
REGION,TCDWINONP00X,2031,0.047799999999999995
REGION,TCDWINONP00X,2032,0.0476
REGION,TCDWINONP00X,2033,0.0474
REGION,TCDWINONP00X,2034,0.047200000000000006
REGION,TCDWINONP00X,2035,0.047
REGION,TCDWINONP00X,2036,0.0468
REGION,TCDWINONP00X,2037,0.0466
REGION,TCDWINONP00X,2038,0.0464
REGION,TCDWINONP00X,2039,0.046200000000000005
REGION,TCDWINONP00X,2040,0.046
REGION,TCDWINPRP00X,2040,0.0
REGION,TDNGGCP01N,2040,0.0
REGION,TDNGGCP01O,2040,0.0
REGION,TGOBACKSTOP,2040,0.0
REGION,TGOBIOCHC01N,2040,0.0
REGION,TGOBIOCHP01N,2040,0.0
REGION,TGOBIOCHP01O,2040,0.0
REGION,TGOBIODIP00X,2040,0.0
REGION,TGOBIOIMP00X,2040,0.0
REGION,TGOBIOPRP00X,2040,0.0
REGION,TGOCO1DIP00X,2040,0.0
REGION,TGOCO1IMP00X,2040,0.0
REGION,TGOCO1PRP00X,2040,0.0
REGION,TGOCO1R1P00X,2040,0.0
REGION,TGOCO1R2P00X,2040,0.0
REGION,TGOCO1RCP00X,2040,0.0
REGION,TGOCOADIP00X,2040,0.0
REGION,TGOCOAIMP00X,2040,0.0
REGION,TGOCOAPRP00X,2040,0.0
REGION,TGOCOASCC01N,2040,0.0
REGION,TGOCOASCP01N,2024,19.79392123470549
REGION,TGOCOASCP01N,2025,25.52404360213948
REGION,TGOCOASCP01N,2026,29.767450559534286
REGION,TGOCOASCP01N,2027,29.864943070017546
REGION,TGOCOASCP01N,2028,29.864943070017546
REGION,TGOCOASCP01N,2029,29.864943070017546
REGION,TGOCOASCP01N,2030,29.864943070017546
REGION,TGOCOASCP01N,2031,29.9042271779823
REGION,TGOCOASCP01N,2032,30.234894518177907
REGION,TGOCOASCP01N,2033,33.94767996727365
REGION,TGOCOASCP01N,2034,33.94767996727365
REGION,TGOCOASCP01N,2035,33.94767996727365
REGION,TGOCOASCP01N,2036,33.94767996727365
REGION,TGOCOASCP01N,2037,33.94767996727365
REGION,TGOCOASCP01N,2038,33.94767996727365
REGION,TGOCOASCP01N,2039,33.94767996727365
REGION,TGOCOASCP01N,2040,33.94767996727365
REGION,TGOCOASCP01O,2040,0.0
REGION,TGOEL1TRP00X,2040,0.0
REGION,TGOEL2DIP00X,2040,0.0
REGION,TGOEL3DIP00X,2040,0.0
REGION,TGOEL4DIP00X,2040,0.0
REGION,TGOELBENBP00,2040,0.0
REGION,TGOELGHABP00,2040,0.0
REGION,TGOGAS00IPIX,2040,0.0
REGION,TGOGEOCVP01N,2040,0.0
REGION,TGOGEOCVP01O,2040,0.0
REGION,TGOHFODIP00X,2040,0.0
REGION,TGOHFOGCP01N,2040,0.0
REGION,TGOHFOGCP01O,2015,0.055
REGION,TGOHFOGCP01O,2016,0.055
REGION,TGOHFOGCP01O,2017,0.055
REGION,TGOHFOGCP01O,2018,0.055
REGION,TGOHFOGCP01O,2019,0.055
REGION,TGOHFOGCP01O,2020,0.055
REGION,TGOHFOGCP01O,2021,0.05225
REGION,TGOHFOGCP01O,2022,0.0495
REGION,TGOHFOGCP01O,2023,0.04675
REGION,TGOHFOGCP01O,2024,0.044
REGION,TGOHFOGCP01O,2025,0.04125
REGION,TGOHFOGCP01O,2026,0.0385
REGION,TGOHFOGCP01O,2027,0.03575
REGION,TGOHFOGCP01O,2028,0.033
REGION,TGOHFOGCP01O,2029,0.03025
REGION,TGOHFOGCP01O,2030,0.0275
REGION,TGOHFOGCP01O,2031,0.02475
REGION,TGOHFOGCP01O,2032,0.022
REGION,TGOHFOGCP01O,2033,0.01925
REGION,TGOHFOGCP01O,2034,0.0165
REGION,TGOHFOGCP01O,2035,0.01375
REGION,TGOHFOGCP01O,2036,0.011
REGION,TGOHFOGCP01O,2037,0.00825
REGION,TGOHFOGCP01O,2038,0.0055
REGION,TGOHFOGCP01O,2039,0.00275
REGION,TGOHFOGCP01O,2040,0.0
REGION,TGOHFOIMP00X,2040,0.0
REGION,TGOHYDLSP00X,2020,3.675
REGION,TGOHYDLSP00X,2021,3.675
REGION,TGOHYDLSP00X,2022,3.675
REGION,TGOHYDLSP00X,2023,4.18856883288859
REGION,TGOHYDLSP00X,2024,10.0
REGION,TGOHYDLSP00X,2025,10.0
REGION,TGOHYDLSP00X,2026,10.0
REGION,TGOHYDLSP00X,2027,10.0
REGION,TGOHYDLSP00X,2028,10.0
REGION,TGOHYDLSP00X,2029,10.0
REGION,TGOHYDLSP00X,2030,10.0
REGION,TGOHYDLSP00X,2031,10.0
REGION,TGOHYDLSP00X,2032,10.0
REGION,TGOHYDLSP00X,2033,10.0
REGION,TGOHYDLSP00X,2034,10.0
REGION,TGOHYDLSP00X,2035,10.0
REGION,TGOHYDLSP00X,2036,10.0
REGION,TGOHYDLSP00X,2037,10.0
REGION,TGOHYDLSP00X,2038,10.0
REGION,TGOHYDLSP00X,2039,10.0
REGION,TGOHYDLSP00X,2040,10.0
REGION,TGOHYDMGRID1,2040,0.0
REGION,TGOHYDMSP00X,2015,3.2800000000000002
REGION,TGOHYDMSP00X,2016,3.2800000000000002
REGION,TGOHYDMSP00X,2017,3.2800000000000002
REGION,TGOHYDMSP00X,2018,3.2800000000000002
REGION,TGOHYDMSP00X,2019,3.2800000000000002
REGION,TGOHYDMSP00X,2020,3.2800000000000002
REGION,TGOHYDMSP00X,2021,3.2800000000000002
REGION,TGOHYDMSP00X,2022,3.2800000000000002
REGION,TGOHYDMSP00X,2023,3.2800000000000002
REGION,TGOHYDMSP00X,2024,5.0
REGION,TGOHYDMSP00X,2025,5.0
REGION,TGOHYDMSP00X,2026,5.0
REGION,TGOHYDMSP00X,2027,5.0
REGION,TGOHYDMSP00X,2028,5.0
REGION,TGOHYDMSP00X,2029,5.0
REGION,TGOHYDMSP00X,2030,5.0
REGION,TGOHYDMSP00X,2031,5.0
REGION,TGOHYDMSP00X,2032,5.0
REGION,TGOHYDMSP00X,2033,5.0
REGION,TGOHYDMSP00X,2034,5.0
REGION,TGOHYDMSP00X,2035,5.0
REGION,TGOHYDMSP00X,2036,5.0
REGION,TGOHYDMSP00X,2037,5.0
REGION,TGOHYDMSP00X,2038,5.0
REGION,TGOHYDMSP00X,2039,5.0
REGION,TGOHYDMSP00X,2040,5.0
REGION,TGOHYDSSP00X,2015,0.096
REGION,TGOHYDSSP00X,2016,0.096
REGION,TGOHYDSSP00X,2017,0.096
REGION,TGOHYDSSP00X,2018,0.096
REGION,TGOHYDSSP00X,2019,0.096
REGION,TGOHYDSSP00X,2020,0.096
REGION,TGOHYDSSP00X,2021,0.096
REGION,TGOHYDSSP00X,2022,0.096
REGION,TGOHYDSSP00X,2023,0.096
REGION,TGOHYDSSP00X,2024,0.096
REGION,TGOHYDSSP00X,2025,0.096
REGION,TGOHYDSSP00X,2026,0.096
REGION,TGOHYDSSP00X,2027,0.096
REGION,TGOHYDSSP00X,2028,0.096
REGION,TGOHYDSSP00X,2029,0.096
REGION,TGOHYDSSP00X,2030,0.096
REGION,TGOHYDSSP00X,2031,0.096
REGION,TGOHYDSSP00X,2032,0.096
REGION,TGOHYDSSP00X,2033,0.096
REGION,TGOHYDSSP00X,2034,0.096
REGION,TGOHYDSSP00X,2035,0.096
REGION,TGOHYDSSP00X,2036,0.096
REGION,TGOHYDSSP00X,2037,0.096
REGION,TGOHYDSSP00X,2038,0.096
REGION,TGOHYDSSP00X,2039,0.096
REGION,TGOHYDSSP00X,2040,0.096
REGION,TGOLFODIP00X,2040,0.0
REGION,TGOLFOIMP00X,2040,0.0
REGION,TGOLFOMGRID1,2040,0.0
REGION,TGOLFORCP00X,2017,0.08017578518640309
REGION,TGOLFORCP00X,2018,0.08017578518640309
REGION,TGOLFORCP00X,2019,0.08017578518640309
REGION,TGOLFORCP00X,2020,0.08017578518640309
REGION,TGOLFORCP00X,2021,0.08017578518640309
REGION,TGOLFORCP00X,2022,0.08017578518640309
REGION,TGOLFORCP00X,2023,0.08017578518640309
REGION,TGOLFORCP00X,2024,0.08017578518640309
REGION,TGOLFORCP00X,2025,0.08017578518640309
REGION,TGOLFORCP00X,2026,0.08017578518640309
REGION,TGOLFORCP00X,2040,0.0
REGION,TGOLFORCP01N,2040,0.0
REGION,TGOLFORCP01O,2015,2.45399
REGION,TGOLFORCP01O,2016,2.45399
REGION,TGOLFORCP01O,2017,2.45399
REGION,TGOLFORCP01O,2018,2.45399
REGION,TGOLFORCP01O,2019,2.45399
REGION,TGOLFORCP01O,2020,2.45399
REGION,TGOLFORCP01O,2021,2.3312905
REGION,TGOLFORCP01O,2022,2.208591
REGION,TGOLFORCP01O,2023,2.0858915
REGION,TGOLFORCP01O,2024,1.963192
REGION,TGOLFORCP01O,2025,1.8404924999999999
REGION,TGOLFORCP01O,2026,1.717793
REGION,TGOLFORCP01O,2027,1.5950935
REGION,TGOLFORCP01O,2028,1.472394
REGION,TGOLFORCP01O,2029,1.3496945
REGION,TGOLFORCP01O,2030,1.226995
REGION,TGOLFORCP01O,2031,1.1042955
REGION,TGOLFORCP01O,2032,0.981596
REGION,TGOLFORCP01O,2033,0.8588965
REGION,TGOLFORCP01O,2034,0.736197
REGION,TGOLFORCP01O,2035,0.6134975
REGION,TGOLFORCP01O,2036,0.490798
REGION,TGOLFORCP01O,2037,0.3680985
REGION,TGOLFORCP01O,2038,0.245399
REGION,TGOLFORCP01O,2039,0.1226995
REGION,TGOLFORCP01O,2040,0.0
REGION,TGOLFOSALON1,2040,0.0
REGION,TGOLNGEXP00X,2040,0.0
REGION,TGOLNGIMP00X,2040,0.0
REGION,TGONGACCC01N,2040,0.0
REGION,TGONGACCP01N,2022,0.11569660305851048
REGION,TGONGACCP01N,2023,0.11569660305851048
REGION,TGONGACCP01N,2024,0.11569660305851048
REGION,TGONGACCP01N,2025,0.1158947136801859
REGION,TGONGACCP01N,2026,0.12965127075165273
REGION,TGONGACCP01N,2027,0.1298725186539599
REGION,TGONGACCP01N,2028,0.1298725186539599
REGION,TGONGACCP01N,2029,0.1298725186539599
REGION,TGONGACCP01N,2030,0.1298725186539599
REGION,TGONGACCP01N,2031,0.13009264156693262
REGION,TGONGACCP01N,2032,0.13053288739287827
REGION,TGONGACCP01N,2033,0.13053288739287827
REGION,TGONGACCP01N,2034,0.13097313321882395
REGION,TGONGACCP01N,2035,0.13097313321882395
REGION,TGONGACCP01N,2036,0.13097313321882395
REGION,TGONGACCP01N,2037,0.13097313321882395
REGION,TGONGACCP01N,2038,0.13097313321882395
REGION,TGONGACCP01N,2039,0.13097313321882395
REGION,TGONGACCP01N,2040,0.13097313321882395
REGION,TGONGACCP01O,2040,0.0
REGION,TGONGADIP00X,2040,0.0
REGION,TGONGAGCP01N,2040,0.0
REGION,TGONGAGCP01O,2040,0.0
REGION,TGONGAPRP00X,2040,0.0
REGION,TGONGGCP01N,2040,0.0
REGION,TGONGGCP01O,2040,0.0
REGION,TGOSOLARP00X,2040,0.0
REGION,TGOSOLCNP01X,2040,0.0
REGION,TGOSOLCSP01X,2040,0.0
REGION,TGOSOLMGRID1,2040,0.0
REGION,TGOSOLPRP00X,2016,0.032
REGION,TGOSOLPRP00X,2017,0.064
REGION,TGOSOLPRP00X,2018,0.064
REGION,TGOSOLPRP00X,2019,0.064
REGION,TGOSOLPRP00X,2020,0.064
REGION,TGOSOLPRP00X,2021,0.0636
REGION,TGOSOLPRP00X,2022,0.0632
REGION,TGOSOLPRP00X,2023,0.0628
REGION,TGOSOLPRP00X,2024,0.0624
REGION,TGOSOLPRP00X,2025,0.890331194389365
REGION,TGOSOLPRP00X,2026,1.7986581597248157
REGION,TGOSOLPRP00X,2027,2.941623402399257
REGION,TGOSOLPRP00X,2028,3.8529234257225946
REGION,TGOSOLPRP00X,2029,4.765617375111692
REGION,TGOSOLPRP00X,2030,4.734056995144065
REGION,TGOSOLPRP00X,2031,4.702496615176438
REGION,TGOSOLPRP00X,2032,4.9377643083445175
REGION,TGOSOLPRP00X,2033,5.172221788313927
REGION,TGOSOLPRP00X,2034,5.40562844474868
REGION,TGOSOLPRP00X,2035,5.637749655772075
REGION,TGOSOLPRP00X,2036,5.922412498137714
REGION,TGOSOLPRP00X,2037,6.204607581259745
REGION,TGOSOLPRP00X,2038,6.484193742927583
REGION,TGOSOLPRP00X,2039,6.760907576957591
REGION,TGOSOLPRP00X,2040,7.034550365759406
REGION,TGOSOLPRSAL1,2040,0.0
REGION,TGOSOLPRSAL2,2040,0.0
REGION,TGOSOLPRSAL3,2040,0.0
REGION,TGOSOLPRSAL4,2040,0.0
REGION,TGOSOLPRSAL5,2040,0.0
REGION,TGOSOLPSP00X,2030,1.1477392798518673
REGION,TGOSOLPSP00X,2031,1.1477392798518673
REGION,TGOSOLPSP00X,2032,1.1477392798518673
REGION,TGOSOLPSP00X,2033,1.1477392798518673
REGION,TGOSOLPSP00X,2034,1.1477392798518673
REGION,TGOSOLPSP00X,2035,1.1477392798518673
REGION,TGOSOLPSP00X,2036,1.1477392798518673
REGION,TGOSOLPSP00X,2037,1.1477392798518673
REGION,TGOSOLPSP00X,2038,1.1477392798518673
REGION,TGOSOLPSP00X,2039,1.1477392798518673
REGION,TGOSOLPSP00X,2040,1.1477392798518673
REGION,TGOSOLPUP00X,2015,0.024
REGION,TGOSOLPUP00X,2016,0.024
REGION,TGOSOLPUP00X,2017,0.024
REGION,TGOSOLPUP00X,2018,0.024
REGION,TGOSOLPUP00X,2019,0.024
REGION,TGOSOLPUP00X,2020,0.0228
REGION,TGOSOLPUP00X,2021,0.02142
REGION,TGOSOLPUP00X,2022,0.02006
REGION,TGOSOLPUP00X,2023,0.01872
REGION,TGOSOLPUP00X,2024,0.0174
REGION,TGOSOLPUP00X,2025,0.0161
REGION,TGOSOLPUP00X,2026,0.01482
REGION,TGOSOLPUP00X,2027,0.01356
REGION,TGOSOLPUP00X,2028,0.01232
REGION,TGOSOLPUP00X,2029,0.0111
REGION,TGOSOLPUP00X,2030,0.41822771026793076
REGION,TGOSOLPUP00X,2031,0.4171277102679307
REGION,TGOSOLPUP00X,2032,0.41602771026793073
REGION,TGOSOLPUP00X,2033,2.709853358362531
REGION,TGOSOLPUP00X,2034,2.708753358362531
REGION,TGOSOLPUP00X,2035,18.7475922072083
REGION,TGOSOLPUP00X,2036,48.5539455118844
REGION,TGOSOLPUP00X,2037,81.5528455118844
REGION,TGOSOLPUP00X,2038,114.5517455118844
REGION,TGOSOLPUP00X,2039,134.52883566154765
REGION,TGOSOLPUP00X,2040,136.99212478132785
REGION,TGOURNIMP00X,2040,0.0
REGION,TGOURNPRP00X,2040,0.0
REGION,TGOURNPWP01N,2040,0.0
REGION,TGOURNPWP01O,2040,0.0
REGION,TGOWINMGRID1,2040,0.0
REGION,TGOWINOFP00X,2040,0.0
REGION,TGOWINONP00X,2040,0.0
REGION,TGOWINPRP00X,2040,0.0
REGION,TUNBACKSTOP,2040,0.0
REGION,TUNBIOCHC01N,2040,0.0
REGION,TUNBIOCHP01N,2040,0.0
REGION,TUNBIOCHP01O,2015,0.75
REGION,TUNBIOCHP01O,2016,0.75
REGION,TUNBIOCHP01O,2017,0.75
REGION,TUNBIOCHP01O,2018,0.75
REGION,TUNBIOCHP01O,2019,0.75
REGION,TUNBIOCHP01O,2020,0.75
REGION,TUNBIOCHP01O,2021,0.7125
REGION,TUNBIOCHP01O,2022,0.64125
REGION,TUNBIOCHP01O,2023,0.5450625
REGION,TUNBIOCHP01O,2024,0.43605
REGION,TUNBIOCHP01O,2025,0.3270375
REGION,TUNBIOCHP01O,2026,0.22892625
REGION,TUNBIOCHP01O,2027,0.1488020625
REGION,TUNBIOCHP01O,2028,0.0892812375
REGION,TUNBIOCHP01O,2029,0.049104680625
REGION,TUNBIOCHP01O,2030,0.0245523403125
REGION,TUNBIOCHP01O,2031,0.0109748961196875
REGION,TUNBIOCHP01O,2032,0.0043604956395
REGION,TUNBIOCHP01O,2033,0.00151586149089375
REGION,TUNBIOCHP01O,2034,0.00045166485238875
REGION,TUNBIOCHP01O,2035,0.000112142814377344
REGION,TUNBIOCHP01O,2040,0.0
REGION,TUNBIODIP00X,2040,0.0
REGION,TUNBIOIMP00X,2040,0.0
REGION,TUNBIOPRP00X,2040,0.0
REGION,TUNCO1DIP00X,2040,0.0
REGION,TUNCO1EXP00X,2040,0.0
REGION,TUNCO1IMP00X,2040,0.0
REGION,TUNCO1PRP00X,2040,0.0
REGION,TUNCO1R1P00X,2040,0.0
REGION,TUNCO1R2P00X,2040,0.0
REGION,TUNCO1RCP00X,2040,0.0
REGION,TUNCOADIP00X,2040,0.0
REGION,TUNCOAIMP00X,2040,0.0
REGION,TUNCOAPRP00X,2040,0.0
REGION,TUNCOASCC01N,2040,0.0
REGION,TUNCOASCP01N,2024,19.745297092281568
REGION,TUNCOASCP01N,2025,34.3579623733616
REGION,TUNCOASCP01N,2026,45.0
REGION,TUNCOASCP01N,2027,45.0
REGION,TUNCOASCP01N,2028,45.0
REGION,TUNCOASCP01N,2029,45.0
REGION,TUNCOASCP01N,2030,45.0
REGION,TUNCOASCP01N,2031,45.0
REGION,TUNCOASCP01N,2032,45.0
REGION,TUNCOASCP01N,2033,45.0
REGION,TUNCOASCP01N,2034,45.0
REGION,TUNCOASCP01N,2035,48.428084128437966
REGION,TUNCOASCP01N,2036,63.22269341555485
REGION,TUNCOASCP01N,2037,92.19457200227154
REGION,TUNCOASCP01N,2038,105.0
REGION,TUNCOASCP01N,2039,105.0
REGION,TUNCOASCP01N,2040,105.0
REGION,TUNCOASCP01O,2040,0.0
REGION,TUNEL1TRP00X,2040,0.0
REGION,TUNEL2DIP00X,2040,0.0
REGION,TUNEL3DIP00X,2040,0.0
REGION,TUNEL4DIP00X,2040,0.0
REGION,TUNELDZABP00,2040,0.0
